chrom	start	end	weight	GC	E1
chr1	48000000	48500000	0.005408395059345143	0.373134	-0.5394354196367899
chr1	48500000	49000000	0.0056737576928159545	0.366902	-0.5185527741152018
chr1	49000000	49500000	0.005036141681182733	0.361294	-0.6602487853316166
chr1	49500000	50000000	0.005096286797240418	0.362996	-0.6796584801729695
chr1	50000000	50500000	0.0049189702099609305	0.365588	-0.6147778194536173
chr1	50500000	51000000	0.004979519515288887	0.367014	-0.8521016429114577
chr1	51000000	51500000	0.004758694813472204	0.396764	-0.46098858410153065
chr1	51500000	52000000	0.004920819778800659	0.4233	-0.15322713086128698
chr1	52000000	52500000	0.005041286575207629	0.41204	-0.034385113111440324
chr1	52500000	53000000	0.005287740629247793	0.41367	0.16735524832984905
chr1	53000000	53500000	0.005233386621899448	0.39771	0.5426727491875055
chr1	53500000	54000000	0.0053603060157665985	0.403668	0.481297702253862
chr1	54000000	54500000	0.005035297424029692	0.407636	0.29506069929525247
chr1	54500000	55000000	0.005129734307169336	0.419462	0.49657279170611796
chr1	55000000	55500000	0.0050440513077977325	0.416326	0.5932286776314527
chr1	55500000	56000000	0.005056485693039047	0.407556	-0.4824311045187808
chr1	56000000	56500000	0.005540821906077351	0.381294	-0.9363111347556591
chr1	56500000	57000000	0.005372753622532274	0.404008	-0.5544671451813695
chr1	57000000	57500000	0.004820841011038364	0.413492	-0.15243341200539573
chr1	57500000	58000000	0.004858835391243318	0.425896	-0.11027664627319182
chr1	58000000	58500000	0.004962570202376881	0.437038	0.6481023214840403
chr1	58500000	59000000	0.005087191950523585	0.421134	0.7599637760143382
chr1	59000000	59500000	0.005019493379323189	0.435168	0.7978521379313855
chr1	59500000	60000000	0.004792927459680512	0.416748	0.6046525201491351
chr1	60000000	60500000	0.005375403038702651	0.393612	0.7448038649254023
chr1	60500000	61000000	0.004884488568799288	0.411666	0.013126479959329891
chr1	61000000	61500000	0.0047404232138255715	0.411766	-0.5027500051009363
chr1	61500000	62000000	0.005353690056861814	0.392872	-0.7535023643965791
chr1	62000000	62500000	0.005562198745169536	0.392222	-0.860520752563807
chr1	62500000	63000000	0.00478196147454841	0.439476	-0.271474560740822
chr1	63000000	63500000	0.004897029538484748	0.420306	0.3655448211271651
chr1	63500000	64000000	0.005118463115299207	0.412598	-0.029599331232647515
chr1	64000000	64500000	0.004901071678267902	0.425046	-0.11103256548981662
chr1	64500000	65000000	0.0049748323974708525	0.424388	0.48663747828798454
chr1	65000000	65500000	0.004851321688640462	0.406694	0.05148932990819175
chr1	65500000	66000000	0.0048785984045690055	0.385588	-0.5941643118043404
chr1	66000000	66500000	0.005233148096318274	0.385418	-0.7445326475439231
chr1	66500000	67000000	0.00492337154022091	0.39435	-0.06867945392733128
chr1	67000000	67500000	0.005192480816302834	0.390376	-0.6690337571461491
chr1	67500000	68000000	0.004765872959539036	0.38373	-0.6394893646755652
chr1	68000000	68500000	0.005366557230804352	0.362404	-0.9429623970525025
chr1	68500000	69000000	0.005960588488242172	0.358126	-0.9841818050395333
chr1	69000000	69500000	0.0052156791987400105	0.388498	-0.8944911638828613
chr1	69500000	70000000	0.004808960483017855	0.388406	-0.4299762069245674
chr1	70000000	70500000	0.005176593724628536	0.378214	0.21399373966677226
chr1	70500000	71000000	0.0049559152323216055	0.38631	-0.4639648769470043
chr1	71000000	71500000	0.004904791994324153	0.398092	-0.5335005365137314
chr1	71500000	72000000	0.0047024731855071404	0.422724	-0.1551289605675709
chr1	72000000	72500000	0.004652804059809447	0.442396	0.5023344367513709
chr1	72500000	73000000	0.004647323877632764	0.446618	0.6389701323017288
chr1	73000000	73500000	0.004722620913193785	0.427256	0.3077994774604121
chr1	73500000	74000000	0.004770751977857684	0.446892	0.2436586450669255
chr1	74000000	74500000	0.004775999135372392	0.474216	0.7649519418317624
chr1	74500000	75000000	0.0050802935891159015	0.46671	0.9082329041126445
chr1	75000000	75500000	0.005917158211349074	0.4913801843317972	0.8665969549560523
chr1	75500000	76000000	0.004546328602954912	0.445662	0.09299632989485579
chr1	76000000	76500000	0.0048165662369083016	0.40975	-0.5231465900206247
chr1	76500000	77000000	0.005044269592675268	0.394854	-0.8215696755289361
chr1	77000000	77500000	0.004881609267889848	0.414714	-0.6812468368760289
chr1	77500000	78000000	0.0045937296246620395	0.40898	-0.5534804150380157
chr1	78000000	78500000	0.004830416562880625	0.42755	0.13673564500591553
chr1	78500000	79000000	0.00488392425414725	0.4252997267271307	0.14290683638654342
chr1	79000000	79500000	0.00479939044073469	0.39628	-0.5769730620685367
chr1	79500000	80000000	0.005041376850816857	0.427606	-0.08131049206304139
chr1	80000000	80500000	0.0048178106680359795	0.404088	-0.10409051718413022
chr1	80500000	81000000	0.004855842075051342	0.39316	-0.8455598099985332
chr1	81000000	81500000	0.005165369387637873	0.381896	-0.9102023123164706
chr1	81500000	82000000	0.005118529106524351	0.388218	-0.7079809878191032
chr1	82000000	82500000	0.004764737043744262	0.41786	-0.36178468002933883
chr1	82500000	83000000	0.00512834094682142	0.423118	0.5279347525641787
chr1	83000000	83500000	0.004971878973853414	0.405464	0.13956449089959447
chr1	83500000	84000000	0.005192553190124484	0.395508	-0.44018700523541066
chr1	84000000	84500000	0.0053626185243683035	0.41351	-0.27371187804981684
chr1	84500000	85000000	0.005062017730618141	0.426212	0.4943251289271611
chr1	85000000	85500000	0.003985067329070788	0.4393975	-0.034311410177273946
chr1	85500000	86000000	0.0041981589529997525	0.447802	0.5153192284621569
chr1	86000000	86500000	0.0034209843294802952	0.460288	0.7586043302207337
chr1	86500000	87000000	0.0052370220319847794	0.430426	1.007175122603636
chr1	87000000	87500000	0.005390525849579209	0.463284	1.0467674217721645
chr1	87500000	88000000	0.005071045085684805	0.45586	1.0480412786103206
chr1	88000000	88500000	0.0027021924407896135	0.445762	0.5943205697181173
chr1	88500000	89000000	0.0048319986934776665	0.455634	0.7621757504434598
chr1	89000000	89500000	0.005107737109698638	0.467458	0.773047256225288
chr1	89500000	90000000	0.004931228863132103	0.484706	0.7254695467707162
chr1	90000000	90500000	0.004768195396763035	0.470746	0.6923179275698297
chr1	90500000	91000000	0.004872132355601283	0.468336	0.7796536246091067
chr1	91000000	91500000	0.004930898837709988	0.47824	0.9720251018947799
chr1	91500000	92000000	0.0048784344353734865	0.478658	0.8719347360044689
chr1	92000000	92500000	0.00515641379576416	0.46709	0.8008072736914997
chr1	92500000	93000000	0.004959200391945469	0.480016	0.8091263566274458
chr1	93000000	93500000	0.0050261029522220115	0.483794	0.9120771404236538
chr1	93500000	94000000		0.453064	
chr1	94000000	94500000	0.005237674522428589	0.401188	-0.38301459977953095
chr1	94500000	95000000	0.005590834121511217	0.370034	-0.8589691906680723
chr1	95000000	95500000	0.005658533947102443	0.369468	-0.8319714548280855
chr1	95500000	96000000	0.005406964817348152	0.370484	-0.7712068899670071
chr1	96000000	96500000	0.00570481827577706	0.36606	-0.7798102368125369
chr1	96500000	97000000	0.005194434978911972	0.380426	-0.4515220454002405
chr1	97000000	97500000	0.005276856514663074	0.378706	0.44316983188712095
chr1	97500000	98000000	0.005146962694568157	0.39633	0.13744066085766393
chr1	98000000	98500000	0.005256782061896431	0.392714	-0.19454278394257618
chr1	98500000	99000000	0.0054039625884478885	0.38327	-0.48163126216493524
chr1	99000000	99500000	0.004860221862325008	0.375272	-0.7226225500858462
chr1	99500000	100000000	0.004915793575930627	0.37873	-0.8461540094938896
chr1	100000000	100500000	0.004513178433995906	0.382118	-0.6423295365951242
chr1	100500000	101000000	0.004870307990204678	0.387108	-0.6272213864934972
chr1	101000000	101500000	0.00501740832755601	0.379616	-0.47699970312175577
chr1	101500000	102000000	0.005127248297443815	0.376154	-0.5259791439477665
chr1	102000000	102500000	0.004833507029613645	0.38472	-0.4453223807118711
chr1	102500000	103000000	0.004764485926634183	0.376932	-0.5197998493231892
chr1	103000000	103500000	0.004541669905235516	0.388258	-0.28388108788782085
chr1	103500000	104000000	0.004537244574868768	0.369062	-0.5524440293931497
chr1	104000000	104500000	0.00466206823496726	0.373928	-0.6330317336585418
chr1	104500000	105000000	0.004764011905008419	0.389254	-0.7837240045103185
chr1	105000000	105500000	0.004795359649125268	0.417368	-0.07388875471373713
chr1	105500000	106000000	0.005161220699166973	0.407744	0.8105863654685035
chr1	106000000	106500000	0.004958311047208121	0.419602	0.3913586224986295
chr1	106500000	107000000	0.004666971424270167	0.421056	-0.15407301431790507
chr1	107000000	107500000	0.0046404369268473605	0.38927	-0.452883518537634
chr1	107500000	108000000	0.005213897094972412	0.388414	-0.7456755306068774
chr1	108000000	108500000	0.00514701773981418	0.373058	-0.7556665870047444
chr1	108500000	109000000	0.005062904637920177	0.36266	-0.6299502014721096
chr1	109000000	109500000	0.004863278945769094	0.365674	-0.6051527579764006
chr1	109500000	110000000	0.004951415586276063	0.364706	-0.7186803103400584
chr1	110000000	110500000	0.004993154744933987	0.359842	-0.7899998704110458
chr1	110500000	111000000	0.004925203047364298	0.359924	-0.8161142901462628
chr1	111000000	111500000	0.0047046781135159695	0.363072	-0.6216251487076143
chr1	111500000	112000000	0.004863889453221002	0.371804	-0.5303527182002178
chr1	112000000	112500000	0.004831894552159497	0.375074	-0.557625611700615
chr1	112500000	113000000	0.004934785506350461	0.383962	-0.30272228849248706
chr1	113000000	113500000	0.004651447598115903	0.387484	-0.4735309479972312
chr1	113500000	114000000	0.004402818773362793	0.39395	-0.42110063143290644
chr1	114000000	114500000	0.0049335267211246935	0.381928	-0.6478479714872152
chr1	114500000	115000000	0.005019460965096504	0.379348	-0.6945079382633806
chr1	115000000	115500000	0.0048156970562420204	0.372282	-0.6349185738439543
chr1	115500000	116000000	0.004987120261842747	0.382292	-0.8570189383002674
chr1	116000000	116500000	0.0047116983214178215	0.391116	-0.8258298924957767
chr1	116500000	117000000	0.0046820016384911305	0.380292	-0.6251500468399784
chr1	117000000	117500000	0.004908475286451151	0.387554	-0.7751931135135262
chr1	117500000	118000000	0.004817665555767255	0.390178	-0.24344164372862076
chr1	118000000	118500000	0.005175547273483516	0.421356	0.3641804369756004
chr1	118500000	119000000	0.0048732724504954045	0.47379	0.6741577930103922
chr1	119000000	119500000	0.0045790381688307945	0.482858	0.6427262981896656
chr1	119500000	120000000	0.0050478229131186185	0.417852	1.0053021427172624
chr1	120000000	120500000	0.004613784278129719	0.473054	0.5837231213669454
chr1	120500000	121000000	0.0047344140853464705	0.443746	-0.0797104473132029
chr1	121000000	121500000	0.0047359446822821385	0.441754	0.36386221496019566
chr1	121500000	122000000	0.004682121631335344	0.419646	-0.29149905239538454
chr1	122000000	122500000	0.0046826434658253395	0.395088	-0.7862118122443742
chr1	122500000	123000000	0.004763867146712804	0.389414	-0.8291157199891671
chr1	123000000	123500000	0.005173029714213228	0.378994	-0.8706641187962455
chr1	123500000	124000000	0.005101639632370131	0.379782	-0.9657625814473183
chr1	124000000	124500000	0.005084222646451384	0.381602	-0.8851840763444072
chr1	124500000	125000000	0.004818742223589972	0.393744	-0.7769643757208622
chr1	125000000	125500000	0.0051320004341290195	0.424222	-0.0389506568358309
chr1	125500000	126000000	0.004700148111501747	0.434448	-0.18761622836472142
chr1	126000000	126500000	0.004868883189346487	0.418972	-0.7181771176345998
chr1	126500000	127000000	0.004990161250577629	0.429714	-0.2913429016646672
chr1	127000000	127500000	0.004594649676275026	0.449388	0.5009459497450399
chr1	127500000	128000000	0.004900172379298569	0.434778	0.6253512772968478
chr1	128000000	128500000	0.005027713909023913	0.410844	0.8725874011563631
chr1	128500000	129000000	0.004706618817745427	0.44217	-0.015539350204833519
chr1	129000000	129500000	0.004769762957779937	0.40213	-0.7159171133882254
chr1	129500000	130000000	0.005103994150762156	0.386334	-0.782054972970775
chr1	130000000	130500000	0.0050327093401266705	0.39867	0.1293666306242086
chr1	130500000	131000000	0.004621805876775366	0.430148	0.671977198122432
chr1	131000000	131500000	0.005045969815276697	0.449084	0.860757477911063
chr1	131500000	132000000	0.004728312913090592	0.454182	0.8084477532856524
chr1	132000000	132500000	0.004647843024563285	0.475118	0.893249717901061
chr1	132500000	133000000	0.004882312742903361	0.484194	0.8445298938175547
chr1	133000000	133500000	0.004626298966781891	0.485956	0.9329753380392425
chr1	133500000	134000000	0.004671508798016677	0.461334	0.9344569960109033
chr1	134000000	134500000	0.004969392939555329	0.475282	0.9249920776122048
chr1	134500000	135000000	0.005223365179440865	0.452434	1.013206049409524
chr1	135000000	135500000	0.004507182910113299	0.47817	0.8564367305546003
chr1	135500000	136000000	0.004750821762593142	0.49142	0.6833632454686394
chr1	136000000	136500000	0.004804785076754499	0.465822	0.8830762191541908
chr1	136500000	137000000	0.00456063930573831	0.444812	0.3422402945877482
chr1	137000000	137500000	0.005048476950133399	0.41289	-0.25015619597096833
chr1	137500000	138000000	0.004938344075630673	0.386902	-0.817157766625398
chr1	138000000	138500000	0.0050658037955858375	0.393266	-0.7763991472060938
chr1	138500000	139000000	0.0051583035127764545	0.410054	-0.3236180013159537
chr1	139000000	139500000	0.0049633615987944284	0.390672	-0.02249202243977253
chr1	139500000	140000000	0.005480020128612692	0.378076	-0.38440004457651555
chr1	140000000	140500000	0.005672021840640194	0.365444	-0.8300667891155314
chr1	140500000	141000000	0.0036502803104872692	0.37155	-0.505188082999479
chr1	141000000	141500000	0.005358663892117934	0.36704	-0.6465857904596028
chr1	141500000	142000000	0.005137182932865571	0.361362	-0.7470446064481594
chr1	142000000	142500000	0.00524797973392043	0.359744	-0.793728240954645
chr1	142500000	143000000	0.0050751150128792374	0.369226	-0.7403529400654413
chr1	143000000	143500000	0.005436637171486392	0.3897066666666666	-0.48942941082404373
chr1	143500000	144000000	0.005113921803579207	0.39434	0.09484020368454954
chr1	144000000	144500000	0.0051254251052275535	0.389462	-0.5348098209702765
chr1	144500000	145000000	0.005483730065265445	0.366832	-0.7093741159371664
chr1	145000000	145500000	0.005250108047918837	0.362932	-0.7145253750125139
chr1	145500000	146000000	0.005097330366193713	0.36451	-0.651090469418038
chr1	146000000	146500000	0.005432770929061258	0.374	-0.44405496055465843
chr1	146500000	147000000	0.005047128212849711	0.35001	-0.7824301722200229
chr1	147000000	147500000	0.005218088283723911	0.363456	-0.8299781249761189
chr1	147500000	148000000	0.0050532360553885896	0.362226	-0.6819777988910241
chr1	148000000	148500000	0.00508755602428326	0.36927	-0.3774429562528659
chr1	148500000	149000000	0.005261673531402694	0.363272	-0.8591788865779787
chr1	149000000	149500000	0.0053537555212815075	0.372404	-0.8116516136555344
chr1	149500000	150000000	0.004958415761831974	0.387954	-0.7393229135265966
chr1	150000000	150500000	0.004996294557820151	0.394866	-0.2608303532663218
chr1	150500000	151000000	0.004869812892139197	0.395804	-0.6741704049976786
chr1	151000000	151500000	0.004825053127002806	0.42039	0.26274723829772156
chr1	151500000	152000000	0.004946086950464269	0.435042	0.5159102714392396
chr1	152000000	152500000	0.004964493243783042	0.431168	0.3685622628585527
chr1	152500000	153000000	0.005102906180789576	0.440556	0.8628433597910323
chr1	153000000	153500000	0.004855269840903879	0.44541	0.6794668008315524
chr1	153500000	154000000	0.00467699860345691	0.45068	0.45673048959295615
chr1	154000000	154500000	0.004853936098773083	0.42885	0.07563049344104804
chr1	154500000	155000000	0.004747629772020327	0.435028	0.2969765766459574
chr1	155000000	155500000	0.004669757647313724	0.4438	0.7301016989584251
chr1	155500000	156000000	0.0052783110448522425	0.431546	0.8700184735117575
chr1	156000000	156500000	0.005805577478241684	0.4388022222222222	0.8605480480188515
chr1	156500000	157000000	0.005245961242472429	0.436484	0.8401740961022568
chr1	157000000	157500000	0.00510296212744459	0.409932	0.5638068417848332
chr1	157500000	158000000	0.004657276566055409	0.41502	-0.45507835175386924
chr1	158000000	158500000	0.004835199477309856	0.413866	-0.6795807692914343
chr1	158500000	159000000	0.00487769716033698	0.411962	-0.6066329465307352
chr1	159000000	159500000	0.004704983718450621	0.402496	-0.17277005406574442
chr1	159500000	160000000	0.004935747662457285	0.42862	-0.3090992325285899
chr1	160000000	160500000	0.004780489390339498	0.410562	0.297691289656804
chr1	160500000	161000000	0.005407261277154026	0.391976	0.7243722142393606
chr1	161000000	161500000	0.004732048572938678	0.415412	0.41797316085683056
chr1	161500000	162000000	0.004881000621404599	0.407236	0.26914841349772456
chr1	162000000	162500000	0.0056064666123736475	0.414372	0.7505612175930212
chr1	162500000	163000000	0.0050279294509112974	0.415436	0.26607604924404626
chr1	163000000	163500000	0.004825829541335975	0.399768	-0.5238941692766778
chr1	163500000	164000000	0.005129862434168884	0.397192	-0.11186873212266196
chr1	164000000	164500000	0.004943992249772399	0.425046	0.6113386549337861
chr1	164500000	165000000	0.005002035442548678	0.418366	0.34077055896635106
chr1	165000000	165500000	0.005091567013434994	0.428468	0.7480070224442229
chr1	165500000	166000000	0.004963139490654966	0.440636	0.6845829008521448
chr1	166000000	166500000	0.005016209307620158	0.438744	0.6366612095271253
chr1	166500000	167000000	0.005150577275696865	0.41468	0.05348613340408514
chr1	167000000	167500000	0.004767371194439415	0.456792	0.5495613397685449
chr1	167500000	168000000	0.004649130337683209	0.4451076086086887	0.18082510690941644
chr1	168000000	168500000	0.004611066210624577	0.434948	-0.0017526567377256679
chr1	168500000	169000000	0.004984704842005847	0.395464	-0.5342226541157237
chr1	169000000	169500000	0.005004919809574643	0.407354	-0.5259490771188365
chr1	169500000	170000000	0.004766763557984721	0.417012	-0.17413218887532322
chr1	170000000	170500000	0.004763262557125179	0.436658	0.35968734525451523
chr1	170500000	171000000	0.0049299544373094485	0.441488	0.6076333368295674
chr1	171000000	171500000	0.00462843106322063	0.4676796121553458	0.7119094480292398
chr1	171500000	172000000	0.004862174813972224	0.427936	0.3885958023230679
chr1	172000000	172500000	0.004691815732727362	0.466388	0.659768560172403
chr1	172500000	173000000	0.004648161869957638	0.422292	-0.3151907020616989
chr1	173000000	173500000	0.004948383618252836	0.397716	-0.7335359952561584
chr1	173500000	174000000	0.005567983041531939	0.384	-0.6869571532859763
chr1	174000000	174500000	0.00536374051694862	0.388014	-0.6297827760058009
chr1	174500000	175000000	0.004855257018313649	0.400722	-0.48605936925991067
chr1	175000000	175500000	0.004986092317145541	0.40386	-0.6861665055798966
chr1	175500000	176000000	0.004735238617004372	0.421414	-0.15844694266039427
chr1	176000000	176500000	0.004639287710038316	0.411522	-0.41830332409023674
chr1	176500000	177000000	0.00516493676707408	0.412202	0.3039272593884753
chr1	177000000	177500000	0.005160279259318847	0.403628	0.6714423866152269
chr1	177500000	178000000	0.005413816812224899	0.428944	0.6984341203449377
chr1	178000000	178500000	0.005805058184963224	0.422264	0.7402587146243961
chr1	178500000	179000000	0.004850648947021638	0.454488	0.4543239357194323
chr1	179000000	179500000	0.004988586544886833	0.438272	0.3611509495562197
chr1	179500000	180000000	0.0052537918015515645	0.438372	0.7768278104095887
chr1	180000000	180500000	0.0053305401816699394	0.456556	0.7856487549421725
chr1	180500000	181000000	0.004671213238787186	0.467918	0.8338963323577164
chr1	181000000	181500000	0.005142659545923097	0.452074	0.8616046843226839
chr1	181500000	182000000	0.005244786552405646	0.432938	0.8253562930670751
chr1	182000000	182500000	0.004931239747082043	0.448422	0.7736511832062788
chr1	182500000	183000000	0.005026751504942821	0.4702586294882525	0.6821764335955021
chr1	183000000	183500000	0.005154998383962412	0.4504159584502244	0.6073643227718055
chr1	183500000	184000000	0.004782571769947956	0.4303877081615662	0.360767819712806
chr1	184000000	184500000	0.0046661183550143915	0.433902	0.37654195457957473
chr1	184500000	185000000	0.004772149721213185	0.45109	0.5741766753665083
chr1	185000000	185500000	0.004686159790437579	0.444418	0.7256342756059936
chr1	185500000	186000000	0.004688843769155382	0.428186	0.04717639390869214
chr1	186000000	186500000	0.004717705002700688	0.419166	-0.13941244821108903
chr1	186500000	187000000	0.00485687594274482	0.433042	0.34365447706220803
chr1	187000000	187500000	0.00502334398490732	0.423464	0.5324319073326221
chr1	187500000	188000000	0.004849683374534843	0.435018	0.023853663826997933
chr1	188000000	188500000	0.00487554575870348	0.415998	-0.24047867220999963
chr1	188500000	189000000	0.004883986561139702	0.428206	0.5620501310335271
chr1	189000000	189500000	0.0048022491647377	0.435522	0.6475433748868153
chr1	189500000	190000000	0.005125011401959823	0.462912	0.7096942315589033
chr1	190000000	190500000	0.004797397941217199	0.460268	0.5258695954003082
chr1	190500000	191000000	0.0049518177580921766	0.466784	0.7971139330755103
chr1	191000000	191500000	0.004804129527099987	0.467606	0.8569778755882601
chr1	191500000	192000000	0.005140704854024175	0.4548372122803086	0.9690681986027334
chr1	192000000	192500000	0.005861730340880797	0.4546772695348784	0.5434080377305128
chr1	192500000	193000000	0.004988221992046713	0.445166	0.5644270670526051
chr1	193000000	193500000	0.004748111808138132	0.455308	0.6605597921568279
chr1	193500000	194000000	0.00511848130775466	0.421546	-0.12249729432228892
chr1	194000000	194500000	0.005229286452259387	0.405796	-0.3401750515239847
chr1	194500000	195000000	0.00468756401784968	0.42142	0.18644697614808511
chr1	195000000	195471971		0.3988133483524253	
chr2	0	500000			
chr2	500000	1000000			
chr2	1000000	1500000			
chr2	1500000	2000000			
chr2	2000000	2500000			
chr2	2500000	3000000			
chr2	3000000	3500000	0.00586697235525529	0.4280444444444444	0.3613650015579338
chr2	3500000	4000000	0.0053073946079164646	0.43137	0.3827593101784233
