chrom	start	end	weight	GC	E1
chr1	48000000	48500000	0.016907601778953268	0.373134	-0.867272677663081
chr1	48500000	49000000	0.01699367339807983	0.366902	-0.8624510562542781
chr1	49000000	49500000	0.015685624816504585	0.361294	-1.0401052250924063
chr1	49500000	50000000	0.016152758516613994	0.362996	-0.8535178958989992
chr1	50000000	50500000	0.015276597299518642	0.365588	-0.7754791495912954
chr1	50500000	51000000	0.015117506027426996	0.367014	-0.7759223282037863
chr1	51000000	51500000	0.013281300399451489	0.396764	-0.26118199033544426
chr1	51500000	52000000	0.013684709879618456	0.4233	0.07662591042437868
chr1	52000000	52500000	0.013921313252567801	0.41204	0.3075146569886057
chr1	52500000	53000000	0.014868214100776043	0.41367	0.18405652431114147
chr1	53000000	53500000	0.014066615081592843	0.39771	0.2585154201596802
chr1	53500000	54000000	0.01444802139956072	0.403668	0.4824080192537361
chr1	54000000	54500000	0.01373554110592748	0.407636	0.2720687129421772
chr1	54500000	55000000	0.013952739477187788	0.419462	0.5371968606150528
chr1	55000000	55500000	0.013905364264559027	0.416326	0.6269825658985758
chr1	55500000	56000000	0.014321523060228901	0.407556	-0.2971272549182487
chr1	56000000	56500000	0.016526267499011704	0.381294	-0.6926300025111299
chr1	56500000	57000000	0.015018047681098837	0.404008	-0.40581668222732736
chr1	57000000	57500000	0.013230403307170487	0.413492	-0.11130519427007389
chr1	57500000	58000000	0.013875221223660597	0.425896	0.03985875251560437
chr1	58000000	58500000	0.013143686322983954	0.437038	0.6763605982695243
chr1	58500000	59000000	0.014569157515275348	0.421134	0.6230647730880364
chr1	59000000	59500000	0.013094540648712634	0.435168	0.9315766535203899
chr1	59500000	60000000	0.013894245090856822	0.416748	0.7508946192563095
chr1	60000000	60500000	0.015729979010858857	0.393612	0.9155518141738264
chr1	60500000	61000000	0.013611384343103166	0.411666	0.1420999123455295
chr1	61000000	61500000	0.014574055418668094	0.411766	-0.16662551430977632
chr1	61500000	62000000	0.015093576381461901	0.392872	-0.4446433501407079
chr1	62000000	62500000	0.01469736117684787	0.392222	-0.4211902231109913
chr1	62500000	63000000	0.013232718448522711	0.439476	0.05207498686912002
chr1	63000000	63500000	0.013408038178601527	0.420306	0.444389033620805
chr1	63500000	64000000	0.014090424936274406	0.412598	0.061057394032633716
chr1	64000000	64500000	0.01357000166533215	0.425046	-0.04183880205500516
chr1	64500000	65000000	0.013429900721095959	0.424388	0.5263623805048125
chr1	65000000	65500000	0.01383836144160817	0.406694	0.11351491441634984
chr1	65500000	66000000	0.015147718995130172	0.385588	-0.5296518851520146
chr1	66000000	66500000	0.014933187946745202	0.385418	-0.45121961646224495
chr1	66500000	67000000	0.013647101680150214	0.39435	-0.020093454064782128
chr1	67000000	67500000	0.014747046075195176	0.390376	-0.4980980195204037
chr1	67500000	68000000	0.015555584942575248	0.38373	-0.6622995700112675
chr1	68000000	68500000	0.016807606701722058	0.362404	-0.7298889459012697
chr1	68500000	69000000	0.017688374233220425	0.358126	-0.6672860291565731
chr1	69000000	69500000	0.014597922963189389	0.388498	-0.6742348185441959
chr1	69500000	70000000	0.014258091712176395	0.388406	-0.267327942923994
chr1	70000000	70500000	0.014441787309589166	0.378214	-0.22009430954757506
chr1	70500000	71000000	0.014329912976027336	0.38631	-0.3774703598560738
chr1	71000000	71500000	0.013902886195235876	0.398092	-0.346209641680376
chr1	71500000	72000000	0.013268890425318489	0.422724	0.03604365917012923
chr1	72000000	72500000	0.013065564407574604	0.442396	0.5068064648508196
chr1	72500000	73000000	0.013967174637173611	0.446618	0.6205631887346087
chr1	73000000	73500000	0.013521269008341446	0.427256	0.20246427326248875
chr1	73500000	74000000	0.01344279125688694	0.446892	0.19297566545999603
chr1	74000000	74500000	0.013129056735064287	0.474216	0.9317353225960006
chr1	74500000	75000000	0.01389984628965282	0.46671	0.8542182197641954
chr1	75000000	75500000	0.016160151710600177	0.4913801843317972	0.948227953224433
chr1	75500000	76000000	0.012942155190780492	0.445662	0.24423921202372265
chr1	76000000	76500000	0.014118804618365522	0.40975	-0.3744137006519876
chr1	76500000	77000000	0.014621322934243869	0.394854	-0.515197443777198
chr1	77000000	77500000	0.013805946155150066	0.414714	-0.39698431929551137
chr1	77500000	78000000	0.01316475936106483	0.40898	-0.45168309211009666
chr1	78000000	78500000	0.013474456579469168	0.42755	0.29413008984200345
chr1	78500000	79000000	0.013542114053117012	0.4252997267271307	0.2094227061054606
chr1	79000000	79500000	0.01634703619281249	0.39628	-0.4658634605256842
chr1	79500000	80000000	0.013959567003850227	0.427606	0.02941831315999361
chr1	80000000	80500000	0.0136274484470955	0.404088	-0.05932236702240144
chr1	80500000	81000000	0.014645311029317975	0.39316	-0.616297340688185
chr1	81000000	81500000	0.015418081463201274	0.381896	-0.848147522664575
chr1	81500000	82000000	0.015767645044442176	0.388218	-0.8076686637099783
chr1	82000000	82500000	0.013727244802829438	0.41786	-0.10972079864577267
chr1	82500000	83000000	0.01355181095366744	0.423118	0.5546187187889934
chr1	83000000	83500000	0.014911530170282348	0.405464	0.03203086951812343
chr1	83500000	84000000	0.015000176660417088	0.395508	-0.3065985579784893
chr1	84000000	84500000	0.01528736495633943	0.41351	-0.11861744287034118
chr1	84500000	85000000	0.014473116414769291	0.426212	0.40954886540513197
chr1	85000000	85500000	0.014174636272789247	0.4393975	-0.7104230584421086
chr1	85500000	86000000	0.012701094039365732	0.447802	0.251347506712527
chr1	86000000	86500000	0.013618789057480476	0.460288	0.8469199483558298
chr1	86500000	87000000	0.013853235842917803	0.430426	0.8698743720570432
chr1	87000000	87500000	0.01378872334354933	0.463284	0.8498216693932437
chr1	87500000	88000000	0.01322803402556287	0.45586	0.9049204422797638
chr1	88000000	88500000	0.008771484110195741	0.445762	0.32446057988497945
chr1	88500000	89000000	0.012835292778652823	0.455634	0.5960126935450807
chr1	89000000	89500000	0.0136541180059692	0.467458	0.649976949641589
chr1	89500000	90000000	0.012689915332979205	0.484706	0.6503037772242728
chr1	90000000	90500000	0.012989905629145853	0.470746	0.6164341904296504
chr1	90500000	91000000	0.01308569511258605	0.468336	0.7948339935657877
chr1	91000000	91500000	0.013288797759709703	0.47824	0.8722486414409575
chr1	91500000	92000000	0.012744567371596262	0.478658	0.6847815950629043
chr1	92000000	92500000	0.013589378146365403	0.46709	0.7830233462191089
chr1	92500000	93000000	0.012672798175282761	0.480016	0.6680147175893897
chr1	93000000	93500000	0.013378499423536604	0.483794	0.969945464450264
chr1	93500000	94000000	0.016190488020178865	0.453064	0.6998832092525137
chr1	94000000	94500000	0.014845826989920683	0.401188	-0.3862741403152284
chr1	94500000	95000000	0.01641855828511201	0.370034	-0.662493402233977
chr1	95000000	95500000	0.01650378070023796	0.369468	-0.6782618101617438
chr1	95500000	96000000	0.016047089290100097	0.370484	-0.746418415689868
chr1	96000000	96500000	0.01689658918277016	0.36606	-0.698373492394838
chr1	96500000	97000000	0.015185428044167903	0.380426	-0.4527808549665302
chr1	97000000	97500000	0.014557180084257548	0.378706	0.14528625470157577
chr1	97500000	98000000	0.013988270183262382	0.39633	0.06587337818122682
chr1	98000000	98500000	0.015075238424143126	0.392714	-0.33276849859639673
chr1	98500000	99000000	0.015456655276032648	0.38327	-0.6748941895778074
chr1	99000000	99500000	0.015513143443642708	0.375272	-0.8037027714597248
chr1	99500000	100000000	0.013827688374572026	0.37873	-0.6487156569808288
chr1	100000000	100500000	0.013860346188744533	0.382118	-0.6559090309430529
chr1	100500000	101000000	0.014750643115284628	0.387108	-0.7068440217005698
chr1	101000000	101500000	0.015066582418255722	0.379616	-0.4587620942525149
chr1	101500000	102000000	0.014921734421959197	0.376154	-0.7310183776050061
chr1	102000000	102500000	0.0145381333967611	0.38472	-0.7313083136479881
chr1	102500000	103000000	0.015029582663238405	0.376932	-0.8565717732680258
chr1	103000000	103500000	0.017218946146832424	0.388258	-0.7284419181810706
chr1	103500000	104000000	0.014225284096131182	0.369062	-0.6767208977694633
chr1	104000000	104500000	0.014728946546531363	0.373928	-0.9023896669479209
chr1	104500000	105000000	0.013541870046230989	0.389254	-0.6640247639850485
chr1	105000000	105500000	0.01296307133835065	0.417368	-0.07441678292024079
chr1	105500000	106000000	0.01402638238482217	0.407744	0.7953935301724813
chr1	106000000	106500000	0.013691883302095219	0.419602	0.4295201924385013
chr1	106500000	107000000	0.01241676884590863	0.421056	-0.06899645287640374
chr1	107000000	107500000	0.014356437742322445	0.38927	-0.5982671041805093
chr1	107500000	108000000	0.014531178862114667	0.388414	-0.5299022907455532
chr1	108000000	108500000	0.015011427969557192	0.373058	-0.7431241128211525
chr1	108500000	109000000	0.015465104439512564	0.36266	-0.760616355472217
chr1	109000000	109500000	0.014542674742402619	0.365674	-0.7050404636478406
chr1	109500000	110000000	0.015067461033816577	0.364706	-0.7640010953083423
chr1	110000000	110500000	0.015442359524012635	0.359842	-0.7808450484654466
chr1	110500000	111000000	0.014651826158090242	0.359924	-0.8008778909126463
chr1	111000000	111500000	0.01499737485328918	0.363072	-0.7936744481149898
chr1	111500000	112000000	0.01465212507038343	0.371804	-0.76363981866363
chr1	112000000	112500000	0.015231313581830629	0.375074	-0.6828265119021263
chr1	112500000	113000000	0.016230705739480773	0.383962	-0.7255119370773551
chr1	113000000	113500000	0.014265696658154288	0.387484	-0.7238503139695122
chr1	113500000	114000000	0.01342798272954455	0.39395	-0.6120685875685353
chr1	114000000	114500000	0.015078392072901394	0.381928	-0.639112282534619
chr1	114500000	115000000	0.015475299943079166	0.379348	-0.7458722068456178
chr1	115000000	115500000	0.014242559751440146	0.372282	-0.7431218905463874
chr1	115500000	116000000	0.01439234484020282	0.382292	-0.8082498894100667
chr1	116000000	116500000	0.013686041739677246	0.391116	-0.7592701561221076
chr1	116500000	117000000	0.014164139056705093	0.380292	-0.7133482687886945
chr1	117000000	117500000	0.014573352445397758	0.387554	-0.7228554892634315
chr1	117500000	118000000	0.017181394725662182	0.390178	-0.7460887520680219
chr1	118000000	118500000	0.01391574603455295	0.421356	0.057114011547782645
chr1	118500000	119000000	0.012541704526384524	0.47379	0.5375353744390603
chr1	119000000	119500000	0.012077555339921315	0.482858	0.4955568680678449
chr1	119500000	120000000	0.013099846607163974	0.417852	1.037509448674679
chr1	120000000	120500000	0.011819669025984749	0.473054	0.5734429259889978
chr1	120500000	121000000	0.012511901035289189	0.443746	-0.005436450264058012
chr1	121000000	121500000	0.012616109016758007	0.441754	0.3110783298418177
chr1	121500000	122000000	0.012901180556571494	0.419646	-0.27063254639378337
chr1	122000000	122500000	0.014287520935871942	0.395088	-0.7253253913324048
chr1	122500000	123000000	0.014545314663032985	0.389414	-0.8192460746998477
chr1	123000000	123500000	0.014985612264910728	0.378994	-0.6750919412548985
chr1	123500000	124000000	0.015474925424362362	0.379782	-0.7784113199457354
chr1	124000000	124500000	0.014570020000145272	0.381602	-0.7369725099366319
chr1	124500000	125000000	0.01433592920185839	0.393744	-0.79480568098318
chr1	125000000	125500000	0.014528989666901162	0.424222	-0.26996175520674826
chr1	125500000	126000000	0.01286768336388688	0.434448	-0.07028275425714708
chr1	126000000	126500000	0.013729118299338044	0.418972	-0.35001575882319086
chr1	126500000	127000000	0.013827599432450237	0.429714	-0.20433738027861947
chr1	127000000	127500000	0.012305259512521687	0.449388	0.5294494994539316
chr1	127500000	128000000	0.012890688740489766	0.434778	0.5933280217042651
chr1	128000000	128500000	0.013749770635750756	0.410844	0.8798019875098323
chr1	128500000	129000000	0.013255302792498954	0.44217	-0.0303610455938201
chr1	129000000	129500000	0.013458279533343998	0.40213	-0.5565046040382114
chr1	129500000	130000000	0.014632834217278656	0.386334	-0.6466120250363706
chr1	130000000	130500000	0.013820844187131824	0.39867	-0.09774559057203477
chr1	130500000	131000000	0.012620874587197585	0.430148	0.5037326198561967
chr1	131000000	131500000	0.013257444430472689	0.449084	0.8612715935866352
chr1	131500000	132000000	0.013469443127667785	0.454182	0.7844474384200644
chr1	132000000	132500000	0.012426180202742759	0.475118	1.002838435613367
chr1	132500000	133000000	0.013497115105718493	0.484194	0.8517499889667247
chr1	133000000	133500000	0.012669441831350643	0.485956	0.8668287854647105
chr1	133500000	134000000	0.01295891644682932	0.461334	0.8044279815323857
chr1	134000000	134500000	0.01416055091520038	0.475282	0.8781785331986998
chr1	134500000	135000000	0.013256048566033385	0.452434	0.9955106065639175
chr1	135000000	135500000	0.012032720536126347	0.47817	0.8606670812306644
chr1	135500000	136000000	0.01318611591288433	0.49142	0.69168727736851
chr1	136000000	136500000	0.012569851373137755	0.465822	0.8347794403420022
chr1	136500000	137000000	0.012669544203366996	0.444812	0.41409672691048566
chr1	137000000	137500000	0.013738731700375628	0.41289	-0.004598242342332589
chr1	137500000	138000000	0.014449956960885826	0.386902	-0.4802477789426624
chr1	138000000	138500000	0.013978891920402062	0.393266	-0.41837820480133275
chr1	138500000	139000000	0.01466725366858421	0.410054	-0.043292129153445845
chr1	139000000	139500000	0.01388953543400515	0.390672	0.09248576549606718
chr1	139500000	140000000	0.016141529502023102	0.378076	-0.40413736731587413
chr1	140000000	140500000	0.01708470417210187	0.365444	-0.6900572990454233
chr1	140500000	141000000	0.016061857480462346	0.37155	-0.6533318084804142
chr1	141000000	141500000	0.016450001929131174	0.36704	-0.7077184289965595
chr1	141500000	142000000	0.015459435705127192	0.361362	-0.7737666092753526
chr1	142000000	142500000	0.015681445650126868	0.359744	-0.7576411310927742
chr1	142500000	143000000	0.015751081884380173	0.369226	-0.6479101281648275
chr1	143000000	143500000	0.01618039834189927	0.3897066666666666	-0.5379128555560738
chr1	143500000	144000000	0.014493636171486754	0.39434	0.2779588715906822
chr1	144000000	144500000	0.014070617820583478	0.389462	-0.4386296398952718
chr1	144500000	145000000	0.015948417321379214	0.366832	-0.6500582773665532
chr1	145000000	145500000	0.015717614859198644	0.362932	-0.6808111240059214
chr1	145500000	146000000	0.015427015316702541	0.36451	-0.6720181145339547
chr1	146000000	146500000	0.016526966072648835	0.374	-0.6508794193009577
chr1	146500000	147000000	0.015077784688501555	0.35001	-0.6229671868811388
chr1	147000000	147500000	0.016773051895439574	0.363456	-0.7640077921617336
chr1	147500000	148000000	0.016783625593566862	0.362226	-0.8270394050593547
chr1	148000000	148500000	0.0178181788885757	0.36927	-0.8084205439040626
chr1	148500000	149000000	0.01602043261185761	0.363272	-0.7222817952094535
chr1	149000000	149500000	0.016418102053331676	0.372404	-0.7672812242521434
chr1	149500000	150000000	0.014312363566515295	0.387954	-0.7086140965134714
chr1	150000000	150500000	0.014475031330616752	0.394866	-0.12836445742572514
chr1	150500000	151000000	0.013146207271512807	0.395804	-0.40492892412025266
chr1	151000000	151500000	0.012809433841852633	0.42039	0.4748854963438125
chr1	151500000	152000000	0.013514917906560574	0.435042	0.6614117771998039
chr1	152000000	152500000	0.013763002507278617	0.431168	0.46902231951405965
chr1	152500000	153000000	0.013480374670637977	0.440556	0.9103044843703183
chr1	153000000	153500000	0.013209591214880585	0.44541	0.6840156749439333
chr1	153500000	154000000	0.013202802796507143	0.45068	0.42547233215118124
chr1	154000000	154500000	0.013767480448052745	0.42885	0.12866266431536308
chr1	154500000	155000000	0.013207070791622687	0.435028	0.3625787265105323
chr1	155000000	155500000	0.012951274131146936	0.4438	0.6947069801580388
chr1	155500000	156000000	0.014167128705971362	0.431546	0.903773572872933
chr1	156000000	156500000	0.01551833548478866	0.4388022222222222	0.7801212005281513
chr1	156500000	157000000	0.014343019481086324	0.436484	0.8871741224662995
chr1	157000000	157500000	0.013349999629470472	0.409932	0.6598541806216944
chr1	157500000	158000000	0.013040321279774633	0.41502	-0.2291369407992277
chr1	158000000	158500000	0.013314931648898961	0.413866	-0.38375410611105515
chr1	158500000	159000000	0.014529610578734082	0.411962	-0.44585836453277405
chr1	159000000	159500000	0.01355159458534286	0.402496	0.055134346723736925
chr1	159500000	160000000	0.013617951927942747	0.42862	-0.15567682371236383
chr1	160000000	160500000	0.013336757500916728	0.410562	0.34752776781826256
chr1	160500000	161000000	0.014661955774854527	0.391976	0.6681614078806403
chr1	161000000	161500000	0.013016990624619392	0.415412	0.45468655823753046
chr1	161500000	162000000	0.013217566922817052	0.407236	0.29546387675247743
chr1	162000000	162500000	0.01386789100851465	0.414372	0.5729565812152855
chr1	162500000	163000000	0.013514522076367606	0.415436	0.2659234768601802
chr1	163000000	163500000	0.013557505686526661	0.399768	-0.41067919817906046
chr1	163500000	164000000	0.01443298488849567	0.397192	-0.053742466005272535
chr1	164000000	164500000	0.013260584564747808	0.425046	0.5514790449457311
chr1	164500000	165000000	0.01475503677888889	0.418366	0.2474298054537106
chr1	165000000	165500000	0.013901359524740357	0.428468	0.7716257815592036
chr1	165500000	166000000	0.013460787813453268	0.440636	0.70596888629202
chr1	166000000	166500000	0.01377621242245225	0.438744	0.5475316786721918
chr1	166500000	167000000	0.014421175364900698	0.41468	-0.16717218615935817
chr1	167000000	167500000	0.013105194617247573	0.456792	0.5572341471124839
chr1	167500000	168000000	0.012989827474019213	0.4451076086086887	0.1619303937092859
chr1	168000000	168500000	0.012592589154440732	0.434948	0.05659198726731369
chr1	168500000	169000000	0.014521037427538274	0.395464	-0.43857931832616937
chr1	169000000	169500000	0.013510100738790625	0.407354	-0.35967281652294725
chr1	169500000	170000000	0.013689713673772664	0.417012	-0.014778910897508287
chr1	170000000	170500000	0.013004017144389975	0.436658	0.44124797408923516
chr1	170500000	171000000	0.013090346434465659	0.441488	0.6594906709362606
chr1	171000000	171500000	0.01312536174152728	0.4676796121553458	0.7451134103363604
chr1	171500000	172000000	0.013987271391106736	0.427936	0.32346588588301894
chr1	172000000	172500000	0.012696144436708868	0.466388	0.6933322262371583
chr1	172500000	173000000	0.012573210596640088	0.422292	-0.08404440145374859
chr1	173000000	173500000	0.014122609482046267	0.397716	-0.5884659969591476
chr1	173500000	174000000	0.015945115405431778	0.384	-0.49416991820353207
chr1	174000000	174500000	0.015557536412491739	0.388014	-0.5957047258681247
chr1	174500000	175000000	0.013697683016521616	0.400722	-0.3634491622125242
chr1	175000000	175500000	0.014585780534301217	0.40386	-0.5531609700460377
chr1	175500000	176000000	0.013314708097898934	0.421414	0.008220645522124887
chr1	176000000	176500000	0.013447786990105359	0.411522	-0.3232755439606444
chr1	176500000	177000000	0.013361865776267901	0.412202	0.2884123495881689
chr1	177000000	177500000	0.01355453495171488	0.403628	0.696388319438132
chr1	177500000	178000000	0.014444396665688225	0.428944	0.5256391679613138
chr1	178000000	178500000	0.014783682940327355	0.422264	0.6667724266047671
chr1	178500000	179000000	0.01285822274670429	0.454488	0.5282670267780469
chr1	179000000	179500000	0.013575196526232357	0.438272	0.5485183671663756
chr1	179500000	180000000	0.013798524723163366	0.438372	0.8603418863227837
chr1	180000000	180500000	0.01517791781204987	0.456556	0.8533414438037108
chr1	180500000	181000000	0.012465784811294485	0.467918	0.9932810958344869
chr1	181000000	181500000	0.014047478206720847	0.452074	0.7662082028840025
chr1	181500000	182000000	0.013657319011237333	0.432938	0.8342420022283723
chr1	182000000	182500000	0.013122794964755354	0.448422	0.6822135131173368
chr1	182500000	183000000	0.013241339387031552	0.4702586294882525	0.6200113974643536
chr1	183000000	183500000	0.01560217079373003	0.4504159584502244	0.683345798298757
chr1	183500000	184000000	0.013642585158155867	0.4303877081615662	0.36693758751382916
chr1	184000000	184500000	0.012806181491791753	0.433902	0.30695247697407596
chr1	184500000	185000000	0.013274732301281103	0.45109	0.5947541893360765
chr1	185000000	185500000	0.012358759525748593	0.444418	0.7494797821398292
chr1	185500000	186000000	0.01314127923532288	0.428186	0.12546540232392442
chr1	186000000	186500000	0.01318790410095533	0.419166	-0.04088591734114145
chr1	186500000	187000000	0.013104741760168443	0.433042	0.2755555802477172
chr1	187000000	187500000	0.013118896415067645	0.423464	0.43833333877557923
chr1	187500000	188000000	0.013064887994442307	0.435018	-0.022186382642329753
chr1	188000000	188500000	0.0131758737366377	0.415998	-0.1604480656747674
chr1	188500000	189000000	0.012930588160421554	0.428206	0.3557801729745116
chr1	189000000	189500000	0.013364004951438047	0.435522	0.4544816164900536
chr1	189500000	190000000	0.013104473155805511	0.462912	0.6563987313949726
chr1	190000000	190500000	0.013198415441687757	0.460268	0.46907019742752354
chr1	190500000	191000000	0.012223656564431746	0.466784	0.7312850048555762
chr1	191000000	191500000	0.013175742369584001	0.467606	0.8448525144160545
chr1	191500000	192000000	0.013685695142021871	0.4548372122803086	0.972129231690716
chr1	192000000	192500000	0.01485470596656135	0.4546772695348784	0.5302739931500233
chr1	192500000	193000000	0.013149511064568426	0.445166	0.5000870175639907
chr1	193000000	193500000	0.012595000980481101	0.455308	0.627669966619128
chr1	193500000	194000000	0.013207003627275284	0.421546	-0.039605189969746324
chr1	194000000	194500000	0.014539010060688487	0.405796	-0.2785353137118536
chr1	194500000	195000000	0.013257397552156156	0.42142	0.1546505128351207
chr1	195000000	195471971	0.019584983187062074	0.3988133483524253	-0.1121856463675866
chr2	0	500000			
chr2	500000	1000000			
chr2	1000000	1500000			
chr2	1500000	2000000			
chr2	2000000	2500000			
chr2	2500000	3000000			
chr2	3000000	3500000	0.016312999208622586	0.4280444444444444	0.40034546716745345
chr2	3500000	4000000	0.01595338252719916	0.43137	0.19904879964822195
chr2	4000000	4500000	0.012833810478242896	0.43802	0.1467804860984614
