chrom	start	end	weight	GC	E1
chr1	31500000	32000000	0.004611108276227006	0.46007	1.0836756029713188
chr1	32000000	32500000	0.0048335084774186335	0.488656	1.1716254437642344
chr1	32500000	33000000	0.003843905022258179	0.475456	1.0804462825845442
chr1	33000000	33500000	0.0036033103690806456	0.469764	1.1200810695983199
chr1	33500000	34000000	0.0033062493622132796	0.465568	0.7704495570857639
chr1	34000000	34500000	0.003692271844011278	0.452504	-0.3149880831278998
chr1	34500000	35000000	0.004917252224064703	0.439524	-0.6637793906261931
chr1	35000000	35500000	0.004938649080045679	0.452928	-0.15836910190267847
chr1	35500000	36000000	0.005626208406754809	0.413266	0.8888090378654421
chr1	36000000	36500000	0.0058873950020581906	0.434636	0.9140729082764911
chr1	36500000	37000000	0.005279667087918761	0.486274	0.7805484616248617
chr1	37000000	37500000	0.005042940043290668	0.48945	-0.06501547070117654
chr1	37500000	38000000	0.004805564960866231	0.47098	-0.03237705696011753
chr1	38000000	38500000	0.004759588044749913	0.475414	0.5845490871477871
chr1	38500000	39000000	0.005169776242935578	0.45753	0.17821352393905024
chr1	39000000	39500000	0.00502528820159742	0.44863	0.43544874897839797
chr1	39500000	40000000	0.006242507755436034	0.439456	0.8786730808912148
chr1	40000000	40500000	0.00587024963535756	0.474774	1.027727562420551
chr1	40500000	41000000	0.006250903747270171	0.424226	0.9960661301948925
chr1	41000000	41500000	0.005558876627344278	0.469254	0.9919364515083702
chr1	41500000	42000000	0.005046303206565114	0.459646	0.7533220961811012
chr1	42000000	42500000	0.004840001383652189	0.458744	0.5263474101062661
chr1	42500000	43000000	0.005546365587221465	0.410184	0.6710820394124986
chr1	43000000	43500000	0.005774823672338371	0.444082	0.7618352166485437
chr1	43500000	44000000	0.00594576665833512	0.46556	0.8641368306263199
chr1	44000000	44500000	0.005829114310213954	0.489678	1.0084260906479834
chr1	44500000	45000000	0.0049904147379387	0.448976	0.932184582879464
chr1	45000000	45500000	0.005375276439931934	0.4763	0.9873935880933068
chr1	45500000	46000000	0.005964887807881706	0.426884	0.946581196960513
chr1	46000000	46500000	0.0059444838426988235	0.42514	0.9548478864901992
chr1	46500000	47000000	0.005271196126102178	0.477598	1.061022032473987
chr1	47000000	47500000	0.004895033435719101	0.432612	0.20628034943687912
chr1	47500000	48000000	0.004943067337871335	0.44435	0.44276748516374115
chr1	48000000	48500000	0.004879438730525954	0.47836	0.2890158037935092
chr1	48500000	49000000	0.004421539776853163	0.40629	-0.5409356487041675
chr1	49000000	49500000	0.004688867918986453	0.42157	-0.6907564993957124
chr1	49500000	50000000	0.005565038760870533	0.378352	-1.0140806332952594
chr1	50000000	50500000	0.00523083343700915	0.371538	-0.9462061904895188
chr1	50500000	51000000	0.0045006177308786555	0.418322	-0.5777766339034361
chr1	51000000	51500000	0.005468798275822411	0.382956	0.28032165915153123
chr1	51500000	52000000	0.005423064377954374	0.412344	0.6649189962099944
chr1	52000000	52500000	0.005960528929993026	0.413904	0.9731525681889681
chr1	52500000	53000000	0.00622738280688084	0.41308	1.0591381097045467
chr1	53000000	53500000	0.005931550026552679	0.431396	1.1126296598467538
chr1	53500000	54000000	0.006026902052498205	0.492008	1.187014385937646
chr1	54000000	54500000	0.005403042278881327	0.459268	1.1457467840947027
chr1	54500000	55000000	0.0035589226565142023	0.487852	1.1714591940348196
chr1	55000000	55500000	0.003265164587999036	0.48352	0.9978029965182517
chr1	55500000	56000000	0.0031706713292970145	0.41857	0.26039827293643586
chr1	56000000	56500000	0.003610798279964132	0.399154	-0.27498848167859696
chr1	56500000	57000000	0.003247681682044989	0.40812	-0.02926712894854756
chr1	57000000	57500000	0.00285237482756488	0.402878	-0.14015001151566425
chr1	57500000	58000000	0.0031426667993610107	0.405918	-0.6344265427854254
chr1	58000000	58500000	0.0032636191424716948	0.4045	-0.782884615865528
chr1	58500000	59000000	0.003057063584753473	0.413974	-0.5268287497891241
chr1	59000000	59500000	0.0031294947337396186	0.422352	0.18775949191221777
chr1	59500000	60000000	0.0037945789387754236	0.407466	0.26314610750676587
chr1	60000000	60500000	0.0030041199975812576	0.39498	-0.09681607826003913
chr1	60500000	61000000	0.0034615187425307416	0.37483	-0.7286701612167853
chr1	61000000	61500000	0.003077882054966721	0.399528	-0.36186391678117064
chr1	61500000	62000000	0.0033280018564509823	0.395642	0.3535905507247153
chr1	62000000	62500000	0.003284097010051479	0.402272	0.3325842123359396
chr1	62500000	63000000	0.00350688219290841	0.430326	0.6342596771618463
chr1	63000000	63500000	0.0037328238480374906	0.385316	0.7290001986918352
chr1	63500000	64000000	0.0036433695996948676	0.392878	0.808899830067297
chr1	64000000	64500000	0.003344046192988223	0.412872	0.6844347780625014
chr1	64500000	65000000	0.0035198409682634536	0.408236	0.6118764336364029
chr1	65000000	65500000	0.0031883125022261725	0.4055	0.5550576853279156
chr1	65500000	66000000	0.0032185959711728057	0.409854	0.08957454107414703
chr1	66000000	66500000	0.003674889675599575	0.371378	-0.4721656651212096
chr1	66500000	67000000	0.003488335063448418	0.383796	-0.34648240417813136
chr1	67000000	67500000	0.003648803920290447	0.372432	0.09493530842666305
chr1	67500000	68000000	0.0037869207342787173	0.406774	0.490904052790753
chr1	68000000	68500000	0.003311283488728146	0.412032	0.040182066316153175
chr1	68500000	69000000	0.003343685098785999	0.396932	-0.18266466122048744
chr1	69000000	69500000	0.0034642963414322912	0.373348	-0.7883754959295537
chr1	69500000	70000000	0.0037183880230168814	0.369204	-0.8060523343999034
chr1	70000000	70500000	0.0033765262714569064	0.353898	-0.6810468494693613
chr1	70500000	71000000	0.0033770153062121057	0.376878	0.07293596971021732
chr1	71000000	71500000	0.003202415621277911	0.377052	-0.7640990829210504
chr1	71500000	72000000	0.0033858416336888524	0.368094	-0.7208400603312011
chr1	72000000	72500000	0.003619035248639798	0.353606	-0.808652700575746
chr1	72500000	73000000	0.0037961926152511264	0.344518	-0.7065258902565121
chr1	73000000	73500000	0.003688009175901146	0.350444	-0.7109586239464109
chr1	73500000	74000000	0.0036719254059028707	0.349042	-0.7023695480993178
chr1	74000000	74500000	0.003439944044493436	0.357042	-0.708080465897107
chr1	74500000	75000000	0.0037558501589058137	0.356602	-0.6598573787055135
chr1	75000000	75500000	0.003281154989759967	0.37175	-0.48667554281507036
chr1	75500000	76000000	0.003640546132423698	0.374126	-0.34565055290351504
chr1	76000000	76500000	0.0031247912416851945	0.380542	-0.12186198714482102
chr1	76500000	77000000	0.0034324049878592627	0.389622	-0.3734125181875911
chr1	77000000	77500000	0.0034806818860874866	0.386936	-0.5695623908295225
chr1	77500000	78000000	0.003397676145536323	0.382958	-0.19681066837298475
chr1	78000000	78500000	0.003577983632855172	0.388162	0.4552295687608756
chr1	78500000	79000000	0.0030554229075151775	0.384694	-0.40255276598713696
chr1	79000000	79500000	0.004189888098598334	0.360244	-0.40185535551730006
chr1	79500000	80000000	0.004688160032586388	0.35694	-0.35546314797237555
chr1	80000000	80500000	0.004557172640040685	0.355616	-0.475296255174121
chr1	80500000	81000000	0.004283159061885449	0.35124	-0.3252528242422468
chr1	81000000	81500000	0.004426744310889247	0.351246	-0.36729174944330684
chr1	81500000	82000000	0.004091376291836445	0.368816	-0.15205494827182217
chr1	82000000	82500000	0.004010087358670868	0.364988	0.06844988236128108
chr1	82500000	83000000	0.004090882463430286	0.371044	-0.1185959690457569
chr1	83000000	83500000	0.004551780262669643	0.36098	-0.2504042402718039
chr1	83500000	84000000	0.004411765868335346	0.367092	-0.22366032490588966
chr1	84000000	84500000	0.0038733961474759653	0.3813	-0.1284171661656239
chr1	84500000	85000000	0.004519941557632779	0.374536	0.35370742487500895
chr1	85000000	85500000	0.004064125119593739	0.403988	0.44276212538119836
chr1	85500000	86000000	0.0039162218852502794	0.395116	0.4241208035201798
chr1	86000000	86500000	0.0044618568923378895	0.377086	-0.17382331050108094
chr1	86500000	87000000	0.004177647302935745	0.378056	-0.28774816074935317
chr1	87000000	87500000	0.003925834252396665	0.38553	0.018360329360171176
chr1	87500000	88000000	0.003966145176088652	0.403886	0.015664612037654978
chr1	88000000	88500000	0.004811314024934198	0.380748	-0.03148314889691058
chr1	88500000	89000000	0.004263712553810788	0.373594	-0.2614040665368987
chr1	89000000	89500000	0.003814012532014031	0.38298	0.1654075220294776
chr1	89500000	90000000	0.004069807046122747	0.390624	-0.35283495547379196
chr1	90000000	90500000	0.003974665789446561	0.40092	0.22151947160211174
chr1	90500000	91000000	0.004018626965319967	0.38393	-0.424555171286676
chr1	91000000	91500000	0.00440462215979818	0.38992	-0.0844323063092282
chr1	91500000	92000000	0.004114086884634579	0.395064	0.09069349159696087
chr1	92000000	92500000	0.00439064156820033	0.421956	0.5543928429114328
chr1	92500000	93000000	0.004520742955333172	0.394204	0.5298601238115456
chr1	93000000	93500000	0.004273450172996702	0.393194	0.7075114499102545
chr1	93500000	94000000	0.004654433885364828	0.384482	0.9100743560351774
chr1	94000000	94500000	0.004354842335289411	0.432008	0.7504213940358803
chr1	94500000	95000000	0.004453534105209844	0.404182	0.5649934281927502
chr1	95000000	95500000	0.003914040438784428	0.425272	0.2959955062672902
chr1	95500000	96000000	0.003598961251580834	0.392104	-0.46915467774429404
chr1	96000000	96500000	0.0039051723259635684	0.369776	-0.8680214871113787
chr1	96500000	97000000	0.004233168076458226	0.374178	-0.7458543365700556
chr1	97000000	97500000	0.003923426238085702	0.37358	-0.48163870916742046
chr1	97500000	98000000	0.0042049210370192535	0.359166	-0.7365611360529662
chr1	98000000	98500000	0.004501679631690189	0.343234	-0.7019109537487933
chr1	98500000	99000000	0.003999218422066581	0.362604	-0.6802096620274193
chr1	99000000	99500000	0.004135676372985562	0.36724	-0.5461275837965088
chr1	99500000	100000000	0.004299755628530259	0.370984	-0.5131293641116735
chr1	100000000	100500000	0.0040695380344702835	0.38249	0.2686076906515737
chr1	100500000	101000000	0.004526182071949354	0.386066	0.48335424578901226
chr1	101000000	101500000	0.004192599754169122	0.377296	-0.12622913785971135
chr1	101500000	102000000	0.0036295803511953812	0.388618	-0.13666771284556228
chr1	102000000	102500000	0.004296326098962075	0.35492	-0.7066953390341765
chr1	102500000	103000000	0.004325004411324916	0.346786	-0.7170480964314259
chr1	103000000	103500000	0.004336105043213071	0.346954	-0.6613153254665664
chr1	103500000	104000000	0.007170564380677337	0.3484822222222222	-0.6350334414125658
chr1	104000000	104500000	0.00633728311825783	0.351268	-0.5627689342241896
chr1	104500000	105000000	0.0043310932264000014	0.351878	-0.6313267761068359
chr1	105000000	105500000	0.0042242156915975135	0.351526	-0.39046412436929895
chr1	105500000	106000000	0.004958727384874384	0.339752	-0.23490551890962177
chr1	106000000	106500000	0.004379526311462351	0.345954	-0.4517151250796179
chr1	106500000	107000000	0.00427197105717589	0.348978	-0.6795723541121099
chr1	107000000	107500000	0.004434935511900843	0.358956	-0.7418403695620445
chr1	107500000	108000000	0.003931082525078008	0.371584	-0.5705795169974429
chr1	108000000	108500000	0.0038625424148080074	0.382384	-0.16235284925747506
chr1	108500000	109000000	0.005604222201976058	0.39712	-0.2887654105032339
chr1	109000000	109500000	0.004221729621309548	0.403496	0.36938533036198273
chr1	109500000	110000000	0.004109749327067479	0.450006	1.141551302829065
chr1	110000000	110500000	0.004602275209391915	0.472342	1.2429327911655725
chr1	110500000	111000000	0.004146737916863378	0.468466	1.0469650796451737
chr1	111000000	111500000	0.0038896012424604414	0.424064	-0.11134028113853592
chr1	111500000	112000000	0.0038117629200466775	0.400724	-0.00554090538901455
chr1	112000000	112500000	0.004006462374765004	0.434624	0.356731984779906
chr1	112500000	113000000	0.0038740151890849788	0.43206	-0.20920685478271284
chr1	113000000	113500000	0.004162919896633869	0.440924	0.8527890594637831
chr1	113500000	114000000	0.004424370717519153	0.413718	0.7108054949578282
chr1	114000000	114500000	0.004448669067208213	0.385592	0.6630287438639952
chr1	114500000	115000000	0.004252710148318208	0.43079	0.5930250607351036
chr1	115000000	115500000	0.004295595840016628	0.387778	0.6046915327590637
chr1	115500000	116000000	0.0043885941913769195	0.411884	0.2508216187776052
chr1	116000000	116500000	0.004408447334440306	0.419806	0.345360376357164
chr1	116500000	117000000	0.004086589578658666	0.415406	0.5034840954213354
chr1	117000000	117500000	0.003978208289629091	0.442456	0.7375381760943391
chr1	117500000	118000000	0.004276625804412984	0.40994	0.6091353267401162
chr1	118000000	118500000	0.004202700906826755	0.40558	0.3096203791750312
chr1	118500000	119000000	0.004276559047004564	0.377858	-0.35749104996551984
chr1	119000000	119500000	0.004569821861614343	0.37629	-0.6800152269558765
chr1	119500000	120000000	0.004014886775843538	0.412134	-0.06471048879757987
chr1	120000000	120500000	0.004011621141118374	0.425506	0.5671477887210516
chr1	120500000	121000000	0.007114458416189625	0.4092294961145089	0.7827019431482636
chr1	121000000	121500000	0.0007232521316082485	0.3993163447769092	-0.13537115398609606
chr1	121500000	122000000			
chr1	122000000	122500000			
chr1	122500000	123000000			
chr1	123000000	123500000			
chr1	123500000	124000000			
chr1	124000000	124500000			
chr1	124500000	125000000			
chr1	125000000	125500000			
chr1	125500000	126000000			
chr1	126000000	126500000			
chr1	126500000	127000000			
chr1	127000000	127500000			
chr1	127500000	128000000			
chr1	128000000	128500000			
chr1	128500000	129000000			
chr1	129000000	129500000			
chr1	129500000	130000000			
chr1	130000000	130500000			
chr1	130500000	131000000			
chr1	131000000	131500000			
chr1	131500000	132000000			
chr1	132000000	132500000			
chr1	132500000	133000000			
chr1	133000000	133500000			
chr1	133500000	134000000			
chr1	134000000	134500000			
chr1	134500000	135000000			
chr1	135000000	135500000			
chr1	135500000	136000000			
chr1	136000000	136500000			
chr1	136500000	137000000			
chr1	137000000	137500000			
chr1	137500000	138000000			
chr1	138000000	138500000			
chr1	138500000	139000000			
chr1	139000000	139500000			
chr1	139500000	140000000			
chr1	140000000	140500000			
chr1	140500000	141000000			
chr1	141000000	141500000			
chr1	141500000	142000000			
chr1	142000000	142500000			
chr1	142500000	143000000	0.003615316004620157	0.3952898958221627	-0.22279625283383636
chr1	143000000	143500000	0.0047995678820058636	0.4158783285526383	-0.3168215512826771
chr1	143500000	144000000		0.40982	
chr1	144000000	144500000		0.4158285714285714	
chr1	144500000	145000000	0.0036160970085051237	0.4128914285714286	0.8264896649008263
chr1	145000000	145500000	0.0025252300054736726	0.418954	0.9041965942232252
chr1	145500000	146000000		0.4317222222222222	
chr1	146000000	146500000		0.427115	
chr1	146500000	147000000	0.00455975064898536	0.401916	0.7130958633857102
chr1	147000000	147500000	0.006080369012205641	0.421954	1.065217021150464
chr1	147500000	148000000		0.423064	
chr1	148000000	148500000		0.4235657036875822	
chr1	148500000	149000000	0.005940070239888037	0.3993696292565288	0.3444954665797569
chr1	149000000	149500000	0.008069763765487797	0.4252754374594945	0.30925130475185086
chr1	149500000	150000000		0.4291136013704357	
chr1	150000000	150500000	0.004897368630955884	0.434554	1.259227079205119
chr1	150500000	151000000	0.005295535616296325	0.441578	1.3259175126761213
chr1	151000000	151500000	0.004915265019835099	0.465386	1.1695716730523678
chr1	151500000	152000000	0.0049561119749681895	0.447812	0.9679402846156139
chr1	152000000	152500000	0.003952704182630005	0.414476	-0.37469972408348623
chr1	152500000	153000000	0.004439526199764601	0.413722	-0.7397030748395865
chr1	153000000	153500000	0.0035582066750401175	0.428868	-0.3704142285921372
chr1	153500000	154000000	0.004654287807056305	0.481642	0.8836166153821416
chr1	154000000	154500000	0.0048861348156893705	0.456038	1.0123526106535248
chr1	154500000	155000000	0.005403520811243819	0.48423	1.2155959853336067
chr1	155000000	155500000	0.005029041155543611	0.482054	1.30691739316699
chr1	155500000	156000000	0.005081030709954515	0.457036	1.3395660568051788
chr1	156000000	156500000	0.005318997070849437	0.504446	1.3362770357918494
chr1	156500000	157000000	0.004398593910452265	0.50409	1.1504182844090873
chr1	157000000	157500000	0.003774075130362928	0.438532	-0.10194417010148218
chr1	157500000	158000000	0.003748478426462648	0.407636	-0.6557221049743017
chr1	158000000	158500000	0.0038763188596060384	0.405832	-0.5962297595638069
chr1	158500000	159000000	0.004133203462736615	0.372336	-1.0177251455184382
chr1	159000000	159500000	0.003896755834574378	0.390176	-0.9231568932296701
chr1	159500000	160000000	0.003728161279953098	0.431204	-0.37296727336386915
chr1	160000000	160500000	0.004242056802274565	0.451512	0.5769600761976044
chr1	160500000	161000000	0.004131713409062155	0.431038	0.2475547213264679
chr1	161000000	161500000	0.004640978808951129	0.476226	1.2522406375405308
chr1	161500000	162000000	0.005175029772861294	0.415426	1.0712817285886724
chr1	162000000	162500000	0.004209517943448758	0.42126	0.6662292834340074
chr1	162500000	163000000	0.003974899150361634	0.400574	0.28990032978956787
chr1	163000000	163500000	0.003798849723473119	0.378556	-0.26490037620989104
chr1	163500000	164000000	0.004232954089462762	0.37363	-0.7775037145451011
chr1	164000000	164500000	0.0042333374443176	0.376078	-0.4310944322771492
chr1	164500000	165000000	0.003740906002053434	0.412594	-0.11795697388850052
chr1	165000000	165500000	0.0035295439267819598	0.424948	-0.27343915112662187
chr1	165500000	166000000	0.003758221896357817	0.418916	0.048763227976999966
chr1	166000000	166500000	0.003865266102140429	0.410618	-0.7543559233100225
chr1	166500000	167000000	0.0038249063448084365	0.39333	-0.4267176261171315
chr1	167000000	167500000	0.004861555465109308	0.417984	0.5947138495246722
chr1	167500000	168000000	0.004421403495030534	0.418192	0.9071330351578204
chr1	168000000	168500000	0.0040018669382613295	0.415916	0.5512079042668195
chr1	168500000	169000000	0.004447851938291134	0.394702	0.15389910881586288
chr1	169000000	169500000	0.0041790372902458075	0.378728	0.19798180139397617
chr1	169500000	170000000	0.003980604869821865	0.381996	-0.11504663419345183
chr1	170000000	170500000	0.0044443407409212165	0.376112	-0.553735864926526
chr1	170500000	171000000	0.004349791955134847	0.380918	-0.5968650976492169
chr1	171000000	171500000	0.003913132709189611	0.397368	-0.36537557461994247
chr1	171500000	172000000	0.004271073604360288	0.397606	0.06687984512182821
chr1	172000000	172500000	0.0043876889884247	0.37829	-0.19249014064670003
chr1	172500000	173000000	0.004379634515874519	0.384704	-0.4842460836093236
chr1	173000000	173500000	0.0039750234160704665	0.394716	-0.5457921172847019
chr1	173500000	174000000	0.004237092030832958	0.39663	0.11869102242844959
chr1	174000000	174500000	0.0044178341126209575	0.378432	0.007463002306195752
chr1	174500000	175000000	0.004184250370280213	0.3877	-0.00414915672322182
chr1	175000000	175500000	0.0036839758004480537	0.432464	-0.3799435273984713
chr1	175500000	176000000	0.0041827529083355314	0.425206	-0.5058561890455288
chr1	176000000	176500000	0.004029858497431899	0.380232	-0.554094409741492
chr1	176500000	177000000	0.004026856391154643	0.404588	-0.7993249384805118
chr1	177000000	177500000	0.004154739118464568	0.405778	-0.8950086060766291
chr1	177500000	178000000	0.0034562139765889504	0.40823	-0.7366397600116146
chr1	178000000	178500000	0.0042004332333684165	0.389028	0.0879167819855441
chr1	178500000	179000000	0.004425969085930199	0.408252	0.40352491332071017
chr1	179000000	179500000	0.004545381357140835	0.411432	0.38260726098137443
chr1	179500000	180000000	0.0041791578666033	0.40462	0.39152882371253434
chr1	180000000	180500000	0.0043270348422422165	0.41405	0.5091855213337124
chr1	180500000	181000000	0.0045877722604966	0.408968	0.4736300854510587
chr1	181000000	181500000	0.003696070502357464	0.449616	-0.09953610269172354
chr1	181500000	182000000	0.004016506719121381	0.417148	-0.5545943161588639
chr1	182000000	182500000	0.004155765868832505	0.425336	0.19819086080784137
chr1	182500000	183000000	0.004291499200723057	0.413266	0.6784092781737405
chr1	183000000	183500000	0.0037680416788185267	0.416954	0.8301645652268099
chr1	183500000	184000000	0.004193067391649225	0.405828	0.6141882523793583
chr1	184000000	184500000	0.004289857573063211	0.399952	0.25261923159416755
chr1	184500000	185000000	0.004147296339618879	0.39792	0.2559112712502417
chr1	185000000	185500000	0.004304635443794521	0.384252	-0.17877761283028026
chr1	185500000	186000000	0.004468961421090826	0.369932	-0.664463180847024
chr1	186000000	186500000	0.00435621244337896	0.365186	-0.46150472895769007
chr1	186500000	187000000	0.0042487615591389315	0.368946	-0.5685017151322063
chr1	187000000	187500000	0.004000390873688805	0.356672	-0.4719885277163454
chr1	187500000	188000000	0.0045246071603388316	0.357594	-0.6499263848862046
chr1	188000000	188500000	0.004713847590763837	0.34236	-0.6132363518208739
chr1	188500000	189000000	0.004264922196372771	0.342782	-0.4866718068348726
chr1	189000000	189500000	0.004156026209307609	0.340138	-0.49001420618280395
chr1	189500000	190000000	0.004602767257504852	0.339522	-0.530912810316403
chr1	190000000	190500000	0.004459529325052121	0.3331	-0.48779826591321024
chr1	190500000	191000000	0.004395179622567952	0.339782	-0.5193139426278605
chr1	191000000	191500000	0.004548911159454597	0.341534	-0.5887486272940412
chr1	191500000	192000000	0.004865635510880065	0.344618	-0.6112422618016338
chr1	192000000	192500000	0.004276949192631027	0.35042	-0.5404901850181343
chr1	192500000	193000000	0.0042038645442568036	0.374552	-0.1412080066943076
chr1	193000000	193500000	0.003914759175188846	0.370056	-0.16467794149184312
chr1	193500000	194000000	0.004631072878127503	0.35976	-0.5882584021223479
chr1	194000000	194500000	0.00451152675745935	0.348604	-0.6553620836044294
chr1	194500000	195000000	0.004506775721147332	0.339918	-0.6546437222834383
chr1	195000000	195500000	0.004971241353300418	0.339228	-0.6463704571612141
chr1	195500000	196000000	0.0044562870392164024	0.344912	-0.5808774126699902
chr1	196000000	196500000	0.004488726331345922	0.344908	-0.611678902907844
chr1	196500000	197000000	0.0050975931651823835	0.353614	-0.5306299665602953
chr1	197000000	197500000	0.0043493907009478465	0.358692	-0.15622439649916842
chr1	197500000	198000000	0.004871397414219296	0.367088	-0.09448184948595108
chr1	198000000	198500000	0.004760956506552208	0.364436	-0.20773337425482746
chr1	198500000	199000000	0.004359691794429093	0.353558	-0.32569907954358274
chr1	199000000	199500000	0.004750851928646022	0.35888	-0.5617837149296376
chr1	199500000	200000000	0.004227832847704918	0.386006	-0.07769139251088458
chr1	200000000	200500000	0.004476244604092145	0.413202	0.3837199350280264
chr1	200500000	201000000	0.004616247788369641	0.43051	0.7712277266915338
chr1	201000000	201500000	0.004478162898193233	0.502976	0.984522468736459
chr1	201500000	202000000	0.00431930167345432	0.472562	1.0701565857561615
chr1	202000000	202500000	0.004754422783027677	0.460708	1.0410623711836409
chr1	202500000	203000000	0.004622766274664704	0.450214	1.1936861510421515
chr1	203000000	203500000	0.004739482469260473	0.481294	1.1183664485074702
chr1	203500000	204000000	0.004484691037076297	0.44686	1.1443149314266232
chr1	204000000	204500000	0.004477636415708139	0.485048	1.146721770923973
chr1	204500000	205000000	0.004427915177006419	0.470264	0.9562121062409502
chr1	205000000	205500000	0.0043820041132698025	0.48067	1.2661193587768567
chr1	205500000	206000000	0.005108706828374719	0.4590153463273615	1.0764455984242614
chr1	206000000	206500000		0.4309593101881403	
chr1	206500000	207000000	0.004293961049628777	0.457674	0.754742796994516
chr1	207000000	207500000	0.004368563877341669	0.416328	0.17489463885931755
chr1	207500000	208000000	0.004672739806149456	0.395848	0.14401638561318897
chr1	208000000	208500000	0.0037366252764449836	0.457064	-0.052323402394285345
chr1	208500000	209000000	0.003895566703667801	0.406576	-1.001041836482448
chr1	209000000	209500000	0.004173036457934502	0.40253	-1.0927569904861605
chr1	209500000	210000000	0.00357557482647979	0.438574	-0.5559877351576562
chr1	210000000	210500000	0.004302488491956031	0.396584	-0.42788230951388995
chr1	210500000	211000000	0.004197062415312567	0.426134	-0.6503242541560852
chr1	211000000	211500000	0.0037637611448617086	0.399946	-0.5156255403928325
chr1	211500000	212000000	0.0040397518200027014	0.436648	0.483942697754769
chr1	212000000	212500000	0.004484354649100557	0.416192	0.6175740016486951
chr1	212500000	213000000	0.0037933600907914164	0.437594	0.726102576026024
chr1	213000000	213500000	0.0037072905117216653	0.405604	0.13244484119383185
chr1	213500000	214000000	0.004369825839725571	0.420128	-0.6292703364574908
chr1	214000000	214500000	0.004009276655572009	0.40899	-0.3640445133531546
chr1	214500000	215000000	0.0035768301691424436	0.404142	-0.140629867374926
chr1	215000000	215500000	0.004651830315950242	0.372252	-0.8439193875252279
chr1	215500000	216000000	0.0039708594970017195	0.37228	-0.6358037349169775
chr1	216000000	216500000	0.004439348548548423	0.359212	-0.7965353855727434
chr1	216500000	217000000	0.0044663841816931955	0.36689	-0.7566537202787917
chr1	217000000	217500000	0.004372979845283232	0.387148	-0.7875619926926926
chr1	217500000	218000000	0.0044383522507198325	0.367962	-0.5475539928328845
chr1	218000000	218500000	0.003625609393824815	0.377328	-0.5911081614916602
chr1	218500000	219000000	0.00423840237229874	0.393742	-0.2589252478415162
chr1	219000000	219500000	0.004713697180038257	0.365916	-0.39451443295800565
chr1	219500000	220000000	0.004008656259297359	0.389186	-0.3673794849078908
chr1	220000000	220500000	0.004503288143712497	0.392362	0.2999280902190771
chr1	220500000	221000000	0.004486013447340534	0.408508	0.13949748782498703
chr1	221000000	221500000	0.004093297154352679	0.39187	-0.4035775848677183
chr1	221500000	222000000	0.00466841111734874	0.387606	-0.5105399949108518
